,id_not,title,description,pubDate,link,category,medium
26,34,En video | Incendio consume una carpintería en Chiquinquirá | El Heraldo,"El Cuerpo de Bomberos de Barranquilla atendió la mañana de este viernes un incendio que se generó en el interior de una carpintería ubicada en la carrera 33 con calle 45, en el barrio Chiquinquirá.
Alberto Lobo Cepeda, de 66 años y dueño de la carpintería, señaló que la conflagración se originó cerca de las 7:45 de la mañana y al parecer su origen estaría relacionado con un corto circuito. Las llamas consumieron en su totalidad el local, 
Hasta el lugar de los hechos llegaron dos máquinas de bomberos con varios uniformados quienes, en cuestión de minutos, lograron sofocar las llamas y evitaron que se trasladara a casas vecinas.

 

 
“Hubo mucho temor por parte de los vecinos ya que las llamas alcanzaron grandes alturas y el material que estaba en el interior de la carpintería era muy inflamable. Había por supuesto mucha madera, pinturas, espuma de mueblería, telas y demás químicos”, contó un testigo a este medio.
Otras personas indicaron que el humo, debido a que era muy tóxico, afectó a varios adultos mayores y niños, por lo que fueron atendidos por varios paramédicos.
Por su parte, Lobo Cepeda, el dueño del local, calcula que las pérdidas materiales, entre muebles y maquinaria, están valoradas en casi 300 millones de pesos.
El reporte fue enviado a través de la línea Wasapea a EL HERALDO.",2020-07-31 16:30:39+00:00,https://www.elheraldo.co/judicial/en-video-incendio-consume-una-carpinteria-en-chiquinquira-746859,Judicial,El Heraldo
27,35,Más personas tendrían nexos con el crimen del abogado en Cartagena: Policía  | El Heraldo,"Como José Luis Pastrana Llanos, alias el Pastrana, de 27 años,  y Erick Andrés Berrio Espitia, alias el Pichui, de 28 años, fueron identificados los dos hombres que fueron capturados la tarde del jueves en Cartagena, por ser presuntamente autores materiales del asesinato de Sergio Andrés Díaz Barrios, un abogado, registrador auxiliar de la ciudad, en hechos ocurridos el pasado 16 de julio, en el barrio Los Alpes, en el suroriente de la capital de Bolívar.
En rueda de prensa la mañana de este viernes, alcalde de Cartagena, William Dau Chamat y el comandante de la Mecar, general Henry Sanabria Cely, ofrecieron  detalles de la investigación que llevó a la captura de los hombres.
En la intervención, el alto oficial señaló  que los móviles del homicidio no fue el atraco, sino que estaría relacionado “con la actividad que desarrollaba el abogado”
“Se analizaron los videos y se observa como el conductor de la moto obtiene un elemento en específico. Así mismo, se continúa con las investigaciones para establecer con certeza la identidad de las personas que habrían coparticipado en el homicidio, en calidad de determinadores, por cuanto más allá del hurto existiría un móvil distinto que involucraría otras personas”, detalló el general Sanabria.
Por su parte, el mandatario cartagenero destacó que las acciones de captura se lograron “por la participación de la comunidad que fue vital para dar con los perpetradores”.
En operativos simultáneos, ejecutados en vías principales de los barrios 13 de junio y el sector El Porvenir del barrio Olaya Herrera, policías de la Seccional de Investigación Criminal e Interpol, bajo la coordinación de la Fiscalía 51 Seccional URI, fueron quienes lograron la captura.
“Las labores investigativas, recolección de información, elementos materiales probatorios y análisis de videos de cámaras de seguridad, fueron suficientes para que se expidieran por parte del juzgado 16 Penal Municipal con funciones de control de garantías, las órdenes de captura en contra de los hombres, quienes serían los autores del homicidio”, señaló la institución en un comunicado. .
‘El Pastrana’ y  ‘Pichui’ fueron puestos a disposición de la Fiscalía, para iniciar las audiencias preliminares ante un juez de control de garantías.",2020-07-31 17:10:45+00:00,https://www.elheraldo.co/judicial/mas-personas-tendrian-nexos-con-el-crimen-del-abogado-en-cartagena-policia-746866,Judicial,El Heraldo
28,36,De la coca a la iraca: un nuevo camino para Colombia,La iraca es opción para comunidades que buscan alternativas para sustitución de cultivos ilícitos.,2020-07-31 20:04:05+00:00,https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/por-que-la-iraca-es-una-opcion-para-sustitucion-de-cultivos-ilicitos-524616,Conflicto y Narcotráfico,El Tiempo
29,37,Tres muertos y tres heridos deja explosión de campo minado en Putumayo,El hecho se presentó mientras cumplían labores de erradicación de cultivos ilícitos.,2020-07-30 18:11:08+00:00,https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/varios-muertos-por-minas-en-putumayo-mientras-erradicaban-cultivos-ilicitos-524082,Conflicto y Narcotráfico,El Tiempo
30,38,Las lecciones de la justicia para juzgar a los paramilitares,Fue el primer modelo transicional en el país y ahora cumple 15 años. ¿Qué ha logrado y qué le falta?,2020-07-30 17:02:46+00:00,https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/especial-balance-de-los-15-anos-del-proceso-de-justicia-y-paz-524104,Conflicto y Narcotráfico,El Tiempo
31,39,La pelea familiar por 14 bienes que habrían servido a ‘paras’,"Justicia y Paz mantuvo medidas cautelares sobre estos, que habrían servido a Hernán Giraldo Serna.",2020-07-30 15:22:29+00:00,https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/familia-busca-recuperar-bienes-que-sirvieron-a-hernan-giraldo-en-santa-marta-523982,Conflicto y Narcotráfico,El Tiempo
32,40,Bienes que aportaron ex-Auc solo alcanzan para medio año de reparación,En el Fondo de Reparación hay bienes que cuestan casi medio billón de pesos.,2020-07-30 01:57:06+00:00,https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/balance-de-los-bienes-que-entregaron-los-paramilitares-para-reparar-a-las-victimas-523832,Conflicto y Narcotráfico,El Tiempo
33,41,Francia Márquez y su lucha por defender el agua en Colombia,"Hace casi un año, la líder de las comunidades negras fue víctima de un intento de asesinato.",2020-07-29 21:35:53+00:00,https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/francia-marquez-su-lucha-por-el-agua-en-colombia-523742,Conflicto y Narcotráfico,El Tiempo
34,42,Ni cirugía de cambio extremo salvó a capo 'Guacamayo' de la justicia,"Carlos José Robayo, quien hizo parte del cartel del Norte del Valle, remplazó a 'Martín Bala'.",2020-07-29 14:17:41+00:00,https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/capturan-a-guacamayo-jefe-de-la-alianza-523464,Conflicto y Narcotráfico,El Tiempo
35,43,Norte de Santander desplazó a Nariño en cultivos de coca,"Mientras los cultivos ilícitos en Norte de Santander crecieron un 24 %, en Nariño bajaron un 12 %.",2020-07-29 03:36:43+00:00,https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/balance-de-los-departamentos-con-mas-cultivos-de-coca-en-colombia-523402,Conflicto y Narcotráfico,El Tiempo
36,44,En cuatro departamentos se concentra el 78 % de los cultivos de coca,ONU presentó su informe completo sobre la situación de Colombia en producción de cocaína.,2020-07-29 01:57:33+00:00,https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/cultivos-de-coca-en-cuatro-departamentos-se-concentran-mas-de-100-mil-hectareas-sembradas-523178,Conflicto y Narcotráfico,El Tiempo
37,45,"Las deudas y aciertos de Justicia y Paz, a 15 años de su creación",El proceso que permitió develar gran parte del horror paramilitar está lejos de cerrarse.,2020-07-28 16:21:31+00:00,https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/balance-de-los-15-anos-de-la-ley-de-justicia-y-paz-que-juzgo-a-los-paramilitares-522192,Conflicto y Narcotráfico,El Tiempo
38,46,El grito que retumba en las redes a favor de Brenda Pájaro  | El Heraldo,"#YoSoyBrendaPájaro. Esa ha sido la etiqueta con la que en las últimas semanas colectivos feministas, organizaciones y sociedad civil buscan mantener a flote el caso de la mujer de 44 años que el 25 de julio de 2018 fue reportada como desaparecida y que 33 días después fue hallada muerta  en un sector enmontado del barrio Miramar, con signos de haber sido abusada sexualmente.
El caso tomó relevancia la semana pasada cuando el Juez 17 Penal Municipal con función de Control de Garantías de Barranquilla concedió la libertad, al levantar la medida se aseguramiento, que mantenía en prisión a Tomás Maldonado Cera, alias el Satánico, quien es acusado  por el delito de feminicidio en concurso con acceso carnal violento agravado y hurto.
La Fiscalía lo señaló como el principal sospechoso del homicidio de Brenda, luego de quedar registrado en cámaras de seguridad de un conjunto residencial de Miramar. 
La etiqueta que se comenzó a utilizar con fuerza el pasado 22 de julio y con corte hasta ayer había sido utilizado en 406 trinos en la red social Twitter, siendo los días 26 y 27 cuando más fue ‘trinado’. Según las estadísticas de la red, la etiqueta ha tenido 907.253 “impactos potenciales” y el alcance se prevé que ha llegado a 636.100 cuentas.
Los impulsadores
Sin duda, es la hija de Brenda Pájaro, Gisella Durán, quien más se ha activado en las diferentes plataformas para buscar justicia y no dejar que el caso de su progenitora quede en la impunidad.
La joven de  27 años, en compañía de varias amigas, postea a diario mensajes e información relacionada con el caso.
El Comité de Solidaridad con los Presos Políticos, como representante de víctimas dentro del proceso que se sigue por el feminicidio de Pájaro Bruno, también ha sido una de las organizaciones que ha estado moviendo el caso en las redes sociales, y fue las primeras que sentó posición ante la decisión del juez, al señalar que la medida “visibiliza, una vez más, la falta de garantías que tienen las víctimas de feminicidio en el Sistema Penal colombiano”.
“El Juez no tuvo en cuenta los requisitos que exige la Ley para tomar la decisión, desconociendo, entre otras cosas, que alias el “Satánico” ha sido investigado en por lo menos 9 ocasiones por hechos donde las víctimas lo identifican por ser la última persona con las que estuvieron sus familiares antes de desaparecer, lo que demandaba un mayor esfuerzo por parte del Juez al momento de revisar los requisitos que exige la Ley para levantar la medida de aseguramiento”, señaló la organización en un comunicado.
Por su parte, Dayana De la Rosa Carbonell, investigadora del grupo Mujer, Género y Cultura de la Universidad del Atlántico, suscribió un comunicado del Movimiento Amplio de Mujeres en el Atlántico que fue difundido por redes sociales donde destacan “el trato diferente” que reciben los casos de violencia y crueldad  contra las mujeres y los cuerpos feminizados que “develan las barreras y zancadillas  en el acceso a la justicia para las mujeres, sus familias, comunidades y sociedad en general”.
Una opinión
Pero De la Rosa tiene una opinión más personal. Para ella Colombia al ser un Estado que garantiza los derechos del victimario “se olvida a veces en la perspectiva y olvida los derechos de la víctima”.
“Creo que hace falta como una conciencia por parte de los administradores de justicia para poder aplicar la norma como se debe. Nos da la sensación de que cuando son feminicidios,  el sistema judicial es lento y eso da la sensación de que no hay aplicación de la justicia. Esto es una mala señal que se le envía a la sociedad”, expresó De la Rosa.
Según el Observatorio de Feminicidios Colombia, en lo que va corrido del año 241 mujeres han sido víctimas de feminicidio en nuestro país, y durante el periodo de cuarentena por la COVID– 19, se conocen 169 casos de este crimen de odio.  La violencia patriarcal contra las mujeres no puede seguir siendo tratado como un tema menor dentro del Sistema Penal colombiano
Para ayer estaba programada  la continuación del juicio oral virtual contra Maldonado, pero fue aplazada para el 6 de agosto debido a que sus abogados no se conectaron a la diligencia que se daría de forma virtual.",2020-07-31 22:35:37+00:00,https://www.elheraldo.co/judicial/el-grito-que-retumba-en-las-redes-favor-de-brenda-pajaro-746965,Judicial,El Heraldo
39,47,¿Qué pasará con Ramón Navarro? Juez no dio su veredicto | El Heraldo,"Si no fuera por la decisión del juez de suspender la audiencia que se llevaba a cabo la tarde de este viernes, ya se sabría el contenido del fallo condenatorio contra Ramón Navarro en el proceso por el desfalco de más de 27 mil millones de pesos de Triple A.
El togado no entregó su veredicto durante la audiencia virtual y ahora hay que esperar a que se programe una nueva diligencia en la que finalmente se haga la lectura del fallo. 
Navarro se había allanado a los cargos por enriquecimiento ilícito, falsedad en documento privado y administración desleal que le endilgó la Fiscalía y ya el juez encargado del caso validó esa aceptación de culpabilidad por parte del sindicado. 
Ahora, la defensa de Triple A busca el resarcimiento de daños causados por una suma que podría alcanzar los 30 mil millones de pesos.
Ramón Navarro actualmente se encuentra cobijado con medida de aseguramiento preventivo con el beneficio de casa por cárcel.",2020-08-01 03:14:26+00:00,https://www.elheraldo.co/judicial/que-pasara-con-ramon-navarro-juez-no-dio-su-veredicto-747051,Judicial,El Heraldo
40,48,A balas asesinan a dos hombres en Puerto Colombia | El Heraldo,"Hacia las 7:20 de la noche de este viernes dos hombres, que aún no han sido identificados por las autoridades, fueron asesinados a bala en la calle 3B con carrera 39, barrio Sol y Mar, corregimiento de Salgar, Puerto Colombia. 
Según el reporte preliminar de la Policía, una de las víctimas es de contextura gruesa, tez trigueña, y de aproximadamente 25 años. “El hombre viste pantalón jeans color azul y suéter color rojo y registra un impacto de bala en la cabeza”.
En cuanto a la otra víctima, las autoridades describen que es de contextura gruesa, tez morena, y de aproximadamente 28 años. 
“Esta persona viste pantalón jeans color azul y suéter de colores verde y blanco. El cuerpo presenta también un disparo en la cabeza”, detalló el reporte. 
 
Según la comunidad, a esa hora escucharon los disparos y es por eso que dieron aviso a las autoridades. 
“La patrulla del cuadrante llega al lugar y encuentra los cuerpos tendidos sin signos vitales en un sector enmontado”, contó un testigo y añadió que los agresores se dieron a la huida en una moto negra. 
Tras el hallazgo, la zona fue acordonada por la Policía hasta la llegada de los agentes forenses quienes realizaron el levantamiento de los cuerpos.",2020-08-01 02:37:58+00:00,https://www.elheraldo.co/judicial/balas-asesinan-dos-hombres-en-puerto-colombia-747030,Judicial,El Heraldo
41,49,Sicarios matan de 4 disparos a cobradiario en Las Malvinas | El Heraldo,"¡Las Malvinas amaneció caliente! Esa fue la frase que soltó un testigo que observó el asesinato de  Edinson Yofreseen Vergara De Ávila, 29 años, la mañana de este sábado en ese barrio del suroccidente de Barranquilla.
Contó el testigo, que la víctima, quien se desempañaban como cobradiario, se encontraba en las afueras de una casa en la carrera 7 con calle 98, cuando dos hombres lo abordaron, siendo el parrillero quien sacó el arma y disparó en cuatro oportunidades.
“Edinson estaba allí sentado, mirando hacia la cancha cuando llegaron los tipos y le dispararon a la altura de la cabeza y salieron volando del lugar”, relató el testigo.  
La víctima recibió los impactos de bala en la cabeza, y en el brazo derecho. Allí familiares y vecinos lo trasladaron hasta las instalaciones de la clínica San Ignacio donde falleció en momentos en los que  cuando recibía atención médica.
Según la Policía el hombre no tiene registro de antecedentes en el aplicativo de Seguimiento y Control de Caos (SECAD); sin embargo, está pendiente reporte de Policía Judicial por el SPOA.
Los homicidas se transportaban en una motocicleta TVS, color negro, “Se alertaron las unidades en servicio para dar con la búsqueda y captura del sujeto responsable del hecho”, detalló la institución en su reporte preliminar.
La inspección técnica de cadáver estuvo a cargo de los agentes del CTI.",2020-08-01 17:19:03+00:00,https://www.elheraldo.co/judicial/sicarios-matan-de-4-disparos-cobradiario-en-las-malvinas-747141,Judicial,El Heraldo
42,50,Tribunal de Cabo verde niega amparo para frenar extradición de Saab  | El Heraldo,"El amparo que la defensa del barranquillero Alex Saab había presentado ante el Tribunal Constitucional de Cabo Verde para frenar  contra su extradición a EEUU no prosperó.
La decisión tomó por sorpresa a los abogados, debido a que el  Tribunal Constitucional indicó que primero se debió acudir al tribunal de extradición y “solo si no tenía éxito allí, se podía presentar un nuevo amparo ante el Tribunal Supremo”.
El recurso de amparo constitucional, que protege a los perseguidos por la Justicia caboverdiana independientemente de su ciudadanía, se basaba en las denegaciones de dos demandas de habeas corpus presentadas en junio por el empresario en este país.
El recurso de amparo  corría en paralelo a la impugnación presentada ante el Tribunal de Apelación de Barlavento contra la decisión del Gobierno de autorizar la extradición, si bien la decisión final corresponde a esa corte de justicia.
Saab fue detenido el pasado 12 de junio cuando su avión hizo escala para repostar en el aeropuerto  de la isla Sal, en respuesta a una petición de EEUU cursada a través de Interpol por presunto blanqueo de dinero.",2020-08-01 16:59:32+00:00,https://www.elheraldo.co/judicial/tribunal-de-cabo-verde-niega-amparo-para-frenar-extradicion-de-saab-747125,Judicial,El Heraldo
43,51,Cae hombre acusado de asesinar a mujer trans en La Chinita | El Heraldo,"La Policía de Barranquilla capturó a al “cachetes” señalado de asesinar de una puñalada a una mujer trans, el pasado 14 de junio en el barrio La Chinita, suroriente de Barranquilla.
Esneider González Malo, de 29 años, como fue identificado el detenido, ese día, hacia  las 6:20 de la mañana, sostuvo una pelea con Brandy Carolina Brown, momentos después de haber salido de una fiesta en el sector.
Tras discutir, habrían pasado a los golpes y posteriormente González, según vecinos, sacó un arma blanca y con ella causó una mortal herida en el cuello de Brown, quien tenía 30 años.
“Los policiales por el sector de la carrera 12 b con calle 7A barrio La Chinita, solicita un registro y la identificación personal a un individuo que al notar la presencia de los uniformados toma una actitud sospechosa. Al verificar sus antecedentes, reporta una solicitud por homicidio agravado”, señaló la Policía en el reporte donde se informa de la captura.
El hombre fue dejado a disposición de la Fiscalía URI por el delito de homicidio agravado.",2020-08-01 15:51:09+00:00,https://www.elheraldo.co/judicial/cae-hombre-acusado-de-asesinar-mujer-trans-en-la-chinita-747112,Judicial,El Heraldo
44,52,Tiroteo y persecución en El Bosque dejan un muerto  | El Heraldo,"Un muerto y un herido fue el saldo que dejó un ataque sicarial registrado la noche del sábado en el barrio El Bosque, suroccidente de Barranquilla.
La víctima mortal fue identificada como Elkín Jesús Altamar Benedetti, de 32 años. Según testigos dos hombres que se movilizaban en una motocicleta bóxer color negro lo impactaron sin mediar palabras, en el ojo derecho y en uno de sus brazos.
El hombre fue llevado al PASO de El Bosque donde ingresó sin signos vitales.
En el ataque, David Espinosa Castro, de 26 años.resultó herido de un balazo en el tobillo derecho.
El reporte de la Policía indica, que una patrulla del cuadrante se percató de lo ocurrido e inicia una persecución para dar con la captura de los presuntos sicarios que se dieron a la huida, tras cometer el atentado.
Pero el operativo sufrió un revés, cuando los patrulleros sufrieron una caída de la moto resultando uno de ellos herido con un golpe en la rodilla derecha y laceraciones en el muslo derecho.",2020-08-02 17:01:13+00:00,https://www.elheraldo.co/judicial/tiroteo-y-persecucion-en-el-bosque-dejan-un-muerto-747361,Judicial,El Heraldo
45,53,Asesinan a un joven de un balazo en el rostro | El Heraldo,"Un joven de aproximadamente 18 años murió luego de haber recibido un disparo en la cara. La víctima que aún no ha sido identificada, fue llevada por un motorizado hasta el Camino La Manga, por un motociclista hacia las 3:20 de la madrugada.
La personas, según el reporte de las autoridades, es de sexo masculino, de contextura delgada y  170 centímetros de estatura que vestía jean azul y zapatillas.
“El occiso fue ingresado por un motociclista con vida a dicho centro asistencial, donde falleció cuando era atendido”, señala el reporte.
El motociclista no fue identificado, ya que se fue del  centro médico  después de haber dejado al fallecido.",2020-08-02 14:47:08+00:00,https://www.elheraldo.co/judicial/asesinan-un-joven-de-un-balazo-en-el-rostro-747324,Judicial,El Heraldo
46,54,Matan a un hombre y dejan a otro herido en Villa Estadio  | El Heraldo,"Hacia las 6 de la tarde del pasado sábado un ataque sicarial dejó a un hombre muerto ya otro herido de gravedad. Los hechos se presentaron en la calle 68 con carrera 15D, del barrio Villa Estadio, municipio de Soledad.
La víctima mortal fue identificada como Yostín Escorcia Lubo de 21 años y el herido responde al nombre de Ariel Nieto Collante.
Según testigos los hombres se encontraban en el antejardín de una vivienda en el referido sector cuando fueron abordados interceptados por dos hombres  que se movilizaban en una motocicleta de color negro y el parrillero sacó un arma de fuego y sin mediar palabras les disparó ocasionándoles las heridas.
Escorcia Lubo recibió un disparo en el pecho, mientras que Nieto Collante registra dos heridas de bala: una en el pecho y otra en la cabeza, este último fue llevado a la clínica los almendros donde recibe atención médica.
El reporte de la Policía señala que la víctima fallecida presenta una anotación judicial  como indiciado por el delito de fabricación, tráfico y porte ilegal de arma de fuego de fecha de diciembre de 2018.
La inspección técnica de cadáver estuvo a cargo de la Sijín .",2020-08-02 14:16:12+00:00,https://www.elheraldo.co/judicial/matan-un-hombre-y-dejan-otro-herido-en-villa-estadio-747320,Judicial,El Heraldo
47,55,"‘Covid-TK’, la reinvención de los ‘jíbaros’ | El Heraldo","Es noche de un sábado cualquiera de cuarentena. Hay toque de queda en el Atlántico, pero a pesar de eso un carro Mazda 3 de color rojo se estaciona frente a uno de los pomposos edificios del norte de Barranquilla. Sus luces LED parecen imperceptibles para una patrulla de la Policía que pasa lentamente por su lado y que no se detiene a verificar qué hace un carro en el sector si se supone que pasadas las ocho de la noche no debería haber muchas personas en la calle.
Del edificio sale Jennifer, una joven de 19 años que vive en ese lugar desde hace dos, cuando empezó a estudiar Derecho. Llegó a la capital del Atlántico para hacerse profesional, pero se dejó deslumbrar por la vida nocturna de la ciudad, esa que se esconde detrás de fachadas elegantes, que baila al ritmo de música electrónica y que en su pueblo natal no existe.
Se sube al carro y a través del vidrio oscuro ve cómo se aleja rápidamente de su sector mientras las calles permanecen desiertas. El aire acondicionado y el volumen de la música la hacen sentir cómoda, pero el impulso que necesita para ponerse a tono se lo da su novio, el conductor del carro. Una botella de agua en la que fue disuelta una pastilla de éxtasis. Ella toma un poco, pero a pocos metros del lugar de destino, aún no ha sentido efecto. Los ojos dilatados de su pareja develan que a él sí le “explotó” la pastilla y que todo está dado para iniciar la rumba.
El lugar es una amplia habitación de un hotel de cuatro estrellas que no debería estar atendiendo clientes. Adentro están varias personas, la mayoría, muchachos como Jennifer y su novio. Un juego de luces y música a todo volumen los hace sentir como en una discoteca. Entre ellos hay otro joven, parece ser el más popular, todos lo saludan, interactúa fácilmente con los grupos y recorre cada rincón del cuarto. Es el dealer o distribuidor de los narcóticos. Tiene en su poder el control de los estupefacientes. Esta es una fiesta privada, exclusiva y pensada para que durante la pandemia el negocio del tráfico local de estupefacientes no pierda ganancias. Estos eventos son llamados por los investigadores ‘Covid-TK’.",2020-08-02 00:47:02+00:00,https://www.elheraldo.co/judicial/covid-tk-la-reinvencion-de-los-jibaros-747282,Judicial,El Heraldo
48,56,Alex Saab habría dado negativo en examen de coronavirus | El Heraldo,"Medios de Cabo Verde y Venezuela informaron este sábado que el colombiano Alex Saab, señalado testaferro de Nicolás Maduro, fue llevado este sábado a un hospital del país africano, donde le habría sido practicada una prueba de la COVID-19 y esta, habría dado negativa.
Según el portal venezolano 'La Patilla', en la mañana de este sábado Saab fue trasladado de urgencia de la prisión regional en la isla de Sal al Hospital Ramiro Alves.
El colombiano, se lee, habría presentado ""presuntos problemas de salud"".
En el centro médico se le practicaría la prueba del coronavirus: ""Se dio a conocer que Saab dio negativo a los exámenes de COVID-19, y fue devuelto a la cárcel por las autoridades"", reporta la información.
El desplazamiento de Saab, agrega el portal, ""fue confirmado por reporteros locales que registraron el dispositivo de seguridad"".",2020-08-01 23:09:24+00:00,https://www.elheraldo.co/judicial/alex-saab-habria-dado-negativo-en-examen-de-coronavirus-747244,Judicial,El Heraldo
49,57,En julio hubo 36 homicidios en el Atlántico | El Heraldo,"A las 7:20 de la noche de este viernes se registró un doble homicidio en el corregimiento de Salgar, jurisdicción del municipio de Puerto Colombia.
Dos jóvenes fueron asesinados a tiros en el barrio Sol y Mar. Los cuerpos fueron hallados en un sector enmontado y hasta el momento las autoridades desconocen sus identidades y los móviles del hecho.
Con ese doble homicidio, el mes de julio en el Atlántico cerró con 36 asesinatos, de los cuales 21 fueron perpetrados en Barranquilla (17 ocasionados con armas de fuego, dos con cuchillo y dos más con golpes).
En Malambo fueron cometidos tres homicidios, todos con armas de fuego; tres en Puerto Colombia, también con armas de fuego; mientras que Baranoa, Sabanagrande y Palmar de Varela registraron un homicidio cada uno. Este último ocurrió exactamente entre Palmar y Sabanalarga.
En lo que va del año han sido cometidos 259 homicidios hasta este sábado primero de agosto, distribuidos de la siguiente forma: en enero hubo 47 casos (22 de ellos en Barranquilla); en febrero se presentaron 34 asesinatos en el Atlántico, siendo Barranquilla nuevamente donde más casos se dieron con 21; en el mes de marzo la cifra llegó a 33 homicidios en el departamento, con otros 21 casos en la capital del Atlántico.
En abril la cifra de asesinatos en el departamento disminuyó a 23, con 14 homicidios perpetrados en Barranquilla. Sin embargo, la cifra de asesinatos en esta zona del país se elevó considerablemente, llegando a los 52 asesinatos, siendo hasta el momento el mes más violento en el Atlántico.
Del total de homicidios en mayo, 33 fueron cometidos en Barranquilla, siendo Soledad el segundo municipios con más casos con 12 asesinatos.
En junio la cifra se redujo, alcanzando los 33 casos, 23 de ellos fueron cometidos en Barranquilla.
Y en la mañana de este sábado primero de agosto se registró el primer homicidio del mes en el barrio Las Malvinas, para un total de 259 en lo que va del año en el Atlántico.",2020-08-01 20:53:44+00:00,https://www.elheraldo.co/judicial/en-julio-hubo-36-homicidios-en-el-atlantico-747209,Judicial,El Heraldo
50,58,Hasta el color de piel se cambió ‘Guacamayo’ para evitar su captura,"Grupo élite estuvo al frente de la cacería a Carlos José Robayo, señalado jefe de 'La Gran Alianza'.",2020-08-02 04:25:44+00:00,https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/cambio-extremo-del-narcotraficante-alias-guacamayo-no-evito-su-captura-524904,Conflicto y Narcotráfico,El Tiempo
51,59,"Con un dron ubicaron a el ‘Piloto’, vinculado a crímenes de ‘paras’","Francisco Antonio Angulo, esta condenado a 30 años de cárcel por el asesinato de Jesús María Valle.",2020-08-02 04:22:57+00:00,https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/detalles-de-la-captura-de-alias-el-piloto-vinculado-a-paramilitares-en-antioquia-524878,Conflicto y Narcotráfico,El Tiempo
52,60,31 de diciembre: nuevo plazo máximo para entrega de bienes de las Farc,Gobierno amplió el tiempo para que exguerrilleros entreguen bienes para reparar a las víctimas.,2020-08-01 15:25:37+00:00,https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/gobierno-amplia-hasta-diciembre-plazo-para-entrega-de-bienes-de-las-farc-524830,Conflicto y Narcotráfico,El Tiempo
53,61,"Las versiones sobre muerte de ‘Barbas’, temido jefe disidente","En Cauca, autoridades verifican en terreno el supuesto asesinato del jefe de la 'Dagoberto Ramos’.",2020-08-03 02:24:43+00:00,https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/verifican-versiones-sobre-muerte-de-alias-barbas-jefe-disidente-en-cauca-525114,Conflicto y Narcotráfico,El Tiempo
54,63,Autoridades reportan ocho muertes violentas en Cali este domingo,,2020-08-03 13:03:48+00:00,http://www.elpais.com.co/judicial/autoridades-reportan-ocho-muertes-violentas-en-cali-este-domingo.html,Judicial,El Tiempo
55,64,"Un hombre fue asesinado en el barrio Buenos Aires, en Tuluá",,2020-08-03 11:56:41+00:00,http://www.elpais.com.co/judicial/un-hombre-fue-asesinado-en-el-barrio-buenos-aires-en-tulua.html,Judicial,El Tiempo
56,65,Capturan a varias personas que se hacían pasar por guardas de seguridad para delinquir en Cali,,2020-08-03 11:30:36+00:00,http://www.elpais.com.co/judicial/capturan-a-varias-personas-que-se-hacian-pasar-por-guardas-de-seguridad-para-delinquir-en-cali.html,Judicial,El Tiempo
57,66,Julio terminó con 88 casos de homicidios en Cali,,2020-08-03 13:22:50+00:00,http://www.elpais.com.co/judicial/julio-termino-con-88-casos-de-homicidios-en-cali.html,Judicial,El Tiempo
58,67,"Incautaron 400 kilos de marihuana en Palmira, camuflada en una carga de panela",,2020-08-02 19:09:34+00:00,http://www.elpais.com.co/judicial/incautaron-400-kilos-de-marihuana-en-palmira-camuflada-en-una-carga-de-panela.html,Judicial,El Tiempo
59,68,Capturan en flagrancia a cuatro presuntos apartamenteros en Tuluá,,2020-08-02 18:15:39+00:00,http://www.elpais.com.co/judicial/capturan-en-flagrancia-a-cuatro-presuntos-apartamenteros-en-tulua.html,Judicial,El Tiempo
60,69,"En extrañas circunstancias, una joven fue hallada muerta en zona rural de Tuluá",,2020-08-02 16:56:56+00:00,http://www.elpais.com.co/judicial/en-extranas-circunstancias-una-joven-fue-hallada-muerta-en-zona-rural-de-tulua.html,Judicial,El Tiempo
61,70,Anuncian más operativos en el Parque Farallones para controlar la minería ilegal,,2020-08-02 16:11:34+00:00,http://www.elpais.com.co/valle/anuncian-mas-operativos-en-el-parque-farallones-para-controlar-la-mineria-ilegal.html,Valle,El Tiempo
62,71,Esto es lo que se sabe del ataque con artefacto explosivo contra sede de la Alcaldía de Buenaventura,,2020-08-02 15:02:45+00:00,http://www.elpais.com.co/judicial/esto-es-lo-que-se-sabe-del-ataque-con-artefacto-explosivo-contra-sede-de-la-alcaldia-de-buenaventura.html,Judicial,El Tiempo
63,72,"Exconcejal de Bugalagrande, víctima de un atentado, murió este sábado en Tuluá",,2020-08-02 00:35:57+00:00,http://www.elpais.com.co/judicial/exconcejal-de-bugalagrande-victima-de-un-atentado-murio-este-sabado-en-tulua.html,Judicial,El Tiempo
